Tha Crossroads,E. 1999 Eternal,Bone Thugs-N-Harmony,hip hop
What in XXXTarnation,What in XXXTarnation,XXXTENTACION;Ski Mask The Slump God,hip hop
100 Shots,Bulletproof,Young Dolph,rap
Take Me Home; Country Roads,The John Denver Collection,John Denver,rap
Let's Go; Pt. 2,Nauseous,Drippin So Pretty,rap
CLOROX 101,CLOROX 101,Lord Gasp,rap
full throttle,Nauseous,Drippin So Pretty,rap
Too Original (feat. Elliphant & Jovi Rockwell),Peace Is The Mission : Extended,Major Lazer;Elliphant;Jovi Rockwell,edm
Kick; Push,Lupe Fiasco's Food & Liquor,Lupe Fiasco,hip hop
RAPID FIRE,LEGENDS OF EGYPT,Noughts,rap
Music Is My Hot; Hot Sex,Cansei De Ser Sexy,CSS,rap
There's Always Me - with The Royal Philharmonic Orchestra,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,Elvis Presley;Royal Philharmonic Orchestra,rock-and-roll
Stomp (Remix),The Essential Kirk Franklin,Kirk Franklin,rap
Busted,Lost Lands Compilation 2021,KULTIVATE,rap
lovely (with Khalid),lovely (with Khalid),Billie Eilish;Khalid,pop
White Girl,Young Jefe,Shy Glizzy,rap
Thug Paradise 2,Thug Melodies,Soldier Kidd,rap
Party Girl,Fallin',StaySolidRocky,rap
Trying,Trying,Yung Tory,rap
Losing My Life,Losing My Life,Falling In Reverse,rap
Gold,Built on Glass,Chet Faker,rap
SOMEONE!,SOMEONE!,JELEEL!;Craig Xen,rap
Sleazy Flow (with Lil Baby) - Remix,Sleazy Flow (Remix),SleazyWorld Go;Lil Baby,rap
Heavy (with Lil Uzi Vert),Heavy,Nigo;Lil Uzi Vert,rap
Diva (feat. Lil Tecca),Diva (feat. Lil Tecca),The Kid LAROI;Lil Tecca,rap
Marvelous (feat. Polo G),QPac,Quando Rondo;Polo G,rap
CROWN,CROWN,DIRTYXAN,rap
Quasar,Quasar,Tevvez,rap
FYBR (First Year Being Rich) (feat. A$AP Twelvyy; A$AP Rocky; A$AP Ant; A$AP Ferg; KEY! & Playboi Carti),Cozy Tapes Vol. 2: Too Cozy,A$AP Mob;A$AP Twelvyy;A$AP Rocky;A$AP ANT;A$AP Ferg;KEY!;Playboi Carti,hip hop
Grab1 Get1 Pick1,Grab1 Get1 Pick1,Comethazine,rap
ceilings,five seconds flat,Lizzy McAlpine,rap
Fade Away,3 Am. Study Session,cxlt.,rap
GATÚBELA,GATÚBELA,KAROL G;Maldy,reggaeton
Fantastic Man,World Psychedelic Classics 5: Who Is William Onyeabor?,William Onyeabor,rap
Take a Walk,Gossamer,Passion Pit,rap
Cooks,Cooks,Still Woozy,rap
Infinite Space,1 A.M Chill Session,Monolism,lofi
Forged In Love,Forged In Love,Cyrill Reiser,rap
Torque,Mentis III,Stepps,rap
I Thought We Were Friends,Creating Memories,Yasumu,rap
Off the Wall!,XXXTENTACION Presents: Members Only,XXXTENTACION;Ski Mask The Slump God,hip hop
H2O,XXXTENTACION Presents: Members Only,XXXTENTACION;Ski Mask The Slump God,hip hop
Na Na,Trigga,Trey Songz,r&b
Walking On A Dream,Walking On A Dream (10th Anniversary Edition),Empire of the Sun,rap
Aw Shit - Zillakami Solo,CITY MORGUE VOL 1: HELL OR HIGH WATER,City Morgue;ZillaKami,rap
ADHD,ADHD,Joyner Lucas,hip hop
OFF THE RIP,OFF THE RIP,XXKATUSJINSUX,rap
L,Awake,Tycho,rap
DAWG,DAWG,City Morgue;ZillaKami;SosMula,rap
Fan Hoes,Who is Nardo Wick?? (Deluxe),Nardo Wick,rap
Life Goes On,Harder Than Ever,Lil Baby;Gunna;Lil Uzi Vert,rap
ATTACHED,ATTACHED,payton bagshaw,rap
Big Energy,777,Latto,rap
Mramor,Time Travel,Chau Sara,rap
Stuck,Stuck,Sect Unit;Sykopath,rap
Let It Eat (feat. Ugly God),Bawskee,Comethazine;Ugly God,rap
Dip Dip,Slaughter King,21 Savage,hip hop
I'm Sorry,Sorry 4 The Wait,Drippin So Pretty,rap
Biggest,Biggest,Idris Elba,rap
Relación - Remix,Relación (Remix),Sech;Daddy Yankee;J Balvin;ROSALÍA;Farruko,reggaeton
Killin' On Demand,Killin' On Demand,Freddie Dredd,rap
Voidwalker,Voidwalker,iamjakehill,rap
The Chrismastoph Waltz,The Chrismastoph Waltz,Dan Rosen,rap
Rain On You!,Rain On You!,JELEEL!,rap
La Luna,Arkade Destinations Tulum,Mr. Tape;RNSHW,rap
Sugar,V,Maroon 5,pop
STEPPIN ON THE SCENE,STEPPIN ON THE SCENE,Yung Pinch,rap
Right On,Right On,Lil Baby,rap
Vultures,Vultures,Chee,rap
3 Shots (feat. Bobby Shmurda; Chinx & Rowdy Rebel),Sweet Sight for Sour Eyes,Bynoe;Bobby Shmurda;Chinx;Rowdy Rebel,rap
Norf Norf,Summertime '06,Vince Staples,hip hop
clear eyes; blind sight,blindsighted,idylla,rap
How,My Turn (Deluxe),Lil Baby,rap
Ghetto Boy Shit (feat. RMC Mike),Michigan Boy Boat,Lil Yachty;Rmc Mike,rap
THE WAY THINGS GOING,I NEVER LIKED YOU,Future,hip hop
Neighborhood,Scenery,Tibeauthetraveler;Lawrence Walther,rap
Eclipse,Eternal Grey,$uicideboy$,rap
Candlelight,Betrayed,Drippin So Pretty,rap
Kneel Before Me,Kneel Before Me,SLANDER;Crankdat;Asking Alexandria,rap
YEAH!,Betrayed,Drippin So Pretty,rap
Backyard Shower,Cloud Shapes,Leavv,rap
you broke me first,you broke me first,Tate McRae,pop
Mind Pool,Time In Motion,Dontcry;Nokiaa,rap
Target On My Head,Betrayed,Drippin So Pretty,rap
Drive Through The Fire,Betrayed,Drippin So Pretty,rap
Die Fast Die Slow,Betrayed,Drippin So Pretty,rap
Chemist's Curse,Chemist's Curse,Jkyl & Hyde,rap
Power,Spelljam EP,SVDDEN DEATH,rap
Wish Wish (feat. Cardi B & 21 Savage),Father Of Asahd,DJ Khaled;Cardi B;21 Savage,hip hop
Apollo,Apollo,Smoove'L,rap
Everlasting,Evergarden,Osaki;Theo Aabel;Tonion,rap
MAKE IT BACK,Hit Me When You Land,K Suave,rap
Uh Uh (Hit Em With The),Uh Uh (Hit Em With The),Trippie Redd Archive,rap
I Saw Stars,Blissful Dreams,Lenny Loops;Blocktane,rap
Ready For Love,Ready For Love,Trippie Redd Archive,rap
Way Bigger,Life of a DON,Don Toliver,rap
Cooped Up (with Roddy Ricch),Cooped Up,Post Malone;Roddy Ricch,pop
DayCare,DayCare,K Suave,rap
Betrayed,Betrayed,Drippin So Pretty,rap
Speeding,Speeding,Quando Rondo,rap
idk that bitch (feat. G Herbo),DS4EVER,Gunna;G Herbo,rap
Desert,Silk,iamalex;Felty,rap
2002,Speak Your Mind (Deluxe),Anne-Marie,pop
I Like Dat,I Like Dat,T-Pain;Kehlani,hip hop
Simon Says,The Life Of Pi'erre 4 (Deluxe),Pi’erre Bourne,rap
Almost Everything,Twenty-Two (Single),Wakey!Wakey!,rap
Shortie Like Mine (feat. Chris Brown & Johntá Austin),The Price Of Fame,Bow Wow;Chris Brown;Johnta Austin,r&b
STEP,OPEN SZN,HE$H;Yvncc,rap
Sossboy,The Life Of Pi'erre 4 (Deluxe),Pi’erre Bourne,rap
Karate Killer,Disciple Alliance Vol. 7,Bandlez,rap
You've Changed,Master of Shadows,Datsik,rap
Zeus,Zeus,Tevvez,rap
Missing,Missing,Pi’erre Bourne;Frazier Trill;Bermuda Yae,rap
Identical - From The Motion Picture On The Rocks,Identical (From The Motion Picture On The Rocks),Phoenix,rap
Gates Of Hell,VOYD Vol. I,MVRDA;SVDDEN DEATH,rap
Manute Bol,Megatron,BabyTron,rap
VIBEZ,KIRK,DaBaby,hip hop
I Don't Need You,I Don't Need You,Acid Ghost,rap
Buried Alive,Buried Alive,CASTRO,rap
Caramelo - Remix,ENOC,Ozuna;KAROL G;Myke Towers,reggaeton
Goosebumps!,Goosebumps!,MAKAVELIGODD,rap
Choppa Won't Miss (feat. Young Thug),Die Lit,Playboi Carti;Young Thug,rap
Faded - ODESZA Remix,Faded (The Remixes),ZHU;ODESZA,edm
A Drip Like This,A Drip Like This,Blake,rap
1000 Tears,Betrayed,Drippin So Pretty,rap
New Phone,New Phone,Sour Perc30,rap
Feels (feat. Pharrell Williams; Katy Perry & Big Sean),Funk Wav Bounces Vol.1,Calvin Harris;Pharrell Williams;Katy Perry;Big Sean;Funk Wav,edm
Germantown,Black $uicide Side C: The Seventh Seal,$uicideboy$;Black Smurf,rap
Watch Me Now (feat. Koda & VAAAL),The Trip Out,The Crystal Method;Koda;VAAAL,rap
Ambitionz Az A Ridah,All Eyez On Me,2Pac,hip hop
Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,Imagine Dragons;JID;Arcane;League of Legends,pop
Age of Consent,Endless Motion,Geographer,rap
De Vuelta Pa' La Vuelta,De Vuelta Pa' La Vuelta,Daddy Yankee;Marc Anthony,reggaeton
The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,Lil Uzi Vert;Oh Wonder,rap
Bennie And The Jets - Remastered 2014,Goodbye Yellow Brick Road (Remastered),Elton John,rock
July!,July!,JELEEL!,rap
The Show Goes On,Lasers,Lupe Fiasco,hip hop
Perry Aye (feat. A$AP Rocky; A$AP Nast; Playboi Carti & Jaden Smith),Cozy Tapes Vol. 2: Too Cozy,A$AP Mob;A$AP Rocky;A$AP NAST;Playboi Carti;Jaden,hip hop
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion;Ty Dolla $ign;Nicki Minaj,pop
Waffle House,Waffle House,Jonas Brothers,pop
Now I'm In It - Bonus Track,Women In Music Pt. III,HAIM,rap
So What!,So What!,Drippin So Pretty,rap
Why,Who is Nardo Wick?? (Deluxe),Nardo Wick,rap
Ojitos Lindos,Un Verano Sin Ti,Bad Bunny;Bomba Estéreo,reggaeton
Reflect,Aurora,Downtown Binary,lofi
Warzone (feat. A Boogie Wit Da Hoodie),Warzone (feat. A Boogie Wit Da Hoodie),Stunna Gambino;A Boogie Wit da Hoodie,rap
ROXANNE,ROXANNE,Arizona Zervas,rap
Mr. Rager,Man On The Moon II: The Legend Of Mr. Rager,Kid Cudi,hip hop
Born To Suffer,Born To Suffer,SVDDEN DEATH,rap
Need Anotha Party,Need Anotha Party,COLLAB;Blaccmass;KillBunk;BIGBABYGUCCI,rap
I Like Girls (feat. Lil Skies),TrapStar Turnt PopStar,PnB Rock;Lil Skies,rap
Freak Of Nature,Mark Ronson Presents The Music Of Spies In Disguise,Mark Ronson;The Last Artful; Dodgr,rap
N95,Mr. Morale & The Big Steppers,Kendrick Lamar,hip hop
STAYING ALIVE (feat. Drake & Lil Baby),STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled;Drake;Lil Baby,hip hop
Wouldn't It Be Nice - Remastered 1999,The Beach Boys Love Songs,The Beach Boys,rock
Meme Graveyard,Meme Graveyard,Bandlez;Barely Alive,rap
Still Here / Lost it,Still Here / Lost it,i had a vision,rap
Star Trails,The Story,Kaspa.;Mondo Loops,rap
Heresy,Freddie's Inferno,Freddie Dredd,rap
Xtal,Selected Ambient Works 85-92,Aphex Twin,rap
One Dance,Views,Drake;Wizkid;Kyla,hip hop
Music To Think By,Tune In,Benny Golson,rap
BEBÉ,BEBÉ,Camilo;El Alfa,reggaeton
Ya Ya,Up 2 Më,Yeat,rap
Super Gremlin - David Guetta Trap House Mix,Super Gremlin (David Guetta Trap House Mix),Kodak Black;David Guetta,rap
Pull The Trigger,Freddie's Inferno,Freddie Dredd,rap
Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,rock
Treachery,Freddie's Inferno,Freddie Dredd,rap
Gravity Glidin,Gravity Glidin,Masked Wolf,rap
Hawk Em,Meet The Woo,Pop Smoke,rap
december haze,december haze,payton bagshaw,rap
Coma,I Want to Die In New Orleans,$uicideboy$,rap
Bitter Sweet Symphony,Urban Hymns,The Verve,rock
Te Cura,Te Cura (FAST X Soundtrack),Maria Becerra,rap
Spinback,Spinback,Comethazine,rap
Psane (feat. Don Toliver),Good Movie,Pi’erre Bourne;Don Toliver,rap
Free Trell,I AM YOU,YNW Melly,rap
Girlfriend,El Southside,Kap G,rap
DOUBLE THREAT,DOUBLE THREAT,Curro;Emorfik,rap
Criminal,Criminal,NATTI NATASHA;Ozuna,reggaeton
Hold Me Back,Hold Me Back,KB,rap
Hardeyes,Aesthetic Dream,Tevvez,rap
Fucked Up,Blood Pact,Death Tour;nascar aloe,rap
Chemical Bond,Chemical Bond,Rezz;Deathpact,edm
Fallin Night,Overnight,softy;Lucid Green,rap
2 Million Up,ONLY BUILT 4 DIAMOND LINKS,Peezy,rap
ID,WONKAHOLIC - EP,Monxx;Automhate,rap
Born 2 Be Great,Destined 2 Win,Lil Tjay,rap
Ark,Ark,Star Party;Zookeepers,rap
Racer,The Life Of Pi'erre 4,Pi’erre Bourne,rap
Red Light,Red Light,hayve,rap
Drank In My Cup,Drank In My Cup,Jay Critch;Mally Bandz,rap
GUMMO,Day69: Graduation Day,6ix9ine,rap
500 Hours,500 Hours,Comethazine,rap
Driftin' (feat. Han Han),Driftin' (feat. Han Han),Lex Junior;Han Han,rap
Jettski Grizzley (feat. Lil Pump),Activated,Tee Grizzley;Lil Pump,rap
Un Cigarrillo,Un Cigarrillo,Chencho Corleone,rap
Story of My Life,Midnight Memories (Deluxe),One Direction,pop
Save Your Tears,After Hours,The Weeknd,pop
wokeuplikethis*,Playboi Carti,Playboi Carti;Lil Uzi Vert,rap
Can You Feel My Heart,Sempiternal (Deluxe Edition),Bring Me The Horizon,rock
After Days,Buckle Winter,Jack Bartman,rap
The Race,#SantanaWorld (+),Tay-K,rap
in god's childlike hands,two caves in,Lauren Auder,rap
Benyhana feat. Rick Ross & Bobby Fishscale,Street Clarity: Gangsta Grillz,Tafia;Rick Ross;Bobby Fishscale,hip hop
TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby;Lil Baby;Moneybagg Yo,hip hop
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake;Lil Durk,hip hop
These Boots Are Made For Walkin',Boots,Nancy Sinatra,rap
POPSTAR (feat. Drake),KHALED KHALED,DJ Khaled;Drake,hip hop
Future Vibes,The New Beginnings,Qeeo,rap
White Room,Wheels Of Fire (Remastered),Cream,rock
X (with 2 Chainz & Saudi),Black Panther The Album Music From And Inspired By,ScHoolboy Q;2 Chainz;Saudi,hip hop
Had a Feeling,Chavo's World,Chavo;Pi’erre Bourne,rap
Soothing Me So,Victory Is Music,Victory,rap
Out of Time,Dawn FM,The Weeknd,pop
Solar Sailer - From TRON: Legacy/Score,TRON: Legacy,Daft Punk,rock
Make It One Day,Clarity,Wasted Penguinz,rap
Dream Sequence,VOYD Vol. II,SVDDEN DEATH,rap
Chasing Marrakech,stardustexhalemarrakechdreams,ZHU,edm
Go Hard,Go Hard,Lil Baby,rap
my ex's best friend (with blackbear),Tickets To My Downfall,Machine Gun Kelly;blackbear,pop
Poplar St,How To Be A Human Being,Glass Animals,rap
Good Days,Good Days,SZA,pop
Parallel Worlds,Rooftop Memories,Osaki;Purrple Cat,rap
What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,rap
All There,Trap Or Die 3,Jeezy;Bankroll Fresh,rap
Lay Low,Lay Low,Tiësto,edm
I'M DAT N****,I NEVER LIKED YOU,Future,hip hop
Narrow Road (feat. Lil Baby),Narrow Road (feat. Lil Baby),NLE Choppa;Lil Baby,rap
Winter,Astral,Downtown Binary,lofi
We Met,Until Forever,Yasumu,rap
Mind Your Own Business,Singles and Sessions 1979-1981,Delta 5,rap
Lord Knows,Take Care (Deluxe),Drake;Rick Ross,hip hop
Destiny,Destiny,Drippin So Pretty,rap
Woah,Woah,Lil Baby,rap
Wants and Needs (feat. Lil Baby),Scary Hours 2,Drake;Lil Baby,hip hop
Glass Spire,Finding Beauty,Kainbeats;Towerz,rap
The Bigger Picture,The Bigger Picture,Lil Baby,rap
Darkmatter,Norman (Original Motion Picture Soundtrack),Andrew Bird,rap
Quetzal,Kenopsia,dryhope,rap
SPACE DRAGON,SPACE DRAGON,MOONBOY;Squnto,rap
cool winds,love you two,kudo,rap
Moments,The meaning of love,Charlee Nguyen;Nadav Cohen;Mondo Loops,rap
Disaster,Disaster,KSLV Noh,rap
In Your Arms,Ephemeral,Mr.Kitty,rap
Bops,Bops,Coi Leray,rap
Paper Route (ft. Young Dolph),Mention My Name,Tafia;Young Dolph,rap
He's My Baby,Some Kind of Blue,Noire,rap
Save Me,The Original Motion Picture Soundtrack: Pt. 1,Saint Motel,rap
MO UP FRONT,MO UP FRONT,NLE Choppa,rap
Can't Tell It All,Christopher,Hulvey,rap
What Lovers Do (feat. SZA),Red Pill Blues (Deluxe),Maroon 5;SZA,pop
Mopstick (feat. Kodak Black),Mopstick (feat. Kodak Black),French Montana;Kodak Black,hip hop
Back Flippin,Back Flippin,Luh Tyler,rap
Peaches & Eggplants (feat. 21 Savage),Gumbo,Young Nudy;21 Savage,rap
All Is Fair in Love and Brostep (with Ragga Twins),Recess,Skrillex,edm
Alrighty Aphrodite,Being So Normal,Peach Pit,rap
Mbappe - Remix,Mbappe (Remix),Eladio Carrion;Future,hip hop
Ron Artest,Ron Artest,Babyface Ray;42 Dugg,rap
You Are the Right One,Naked All the Time,Sports,rap
ALIVE,FLIGHT,Hanni El Khatib,rap
Keep Dissing 2 (with Lil Durk),Keep Dissing 2 (with Lil Durk),Real Boston Richey;Lil Durk,hip hop
BUCKSHOT,OPEN SZN,DJKillaC;HE$H,rap
Diamonds Cutting Diamonds,Phantom Forest,Lydia Ainsworth,rap
BANG!,LIFE'S A TRIP,Trippie Redd,rap
Mad Max,Lil Durk Presents: Loyal Bros 2,Lil Durk;Future,hip hop
Spartan,Defcon 7 Beat Tape,Midi Monstaz;Risko Funk,rap
Bohemian Rhapsody - 2011 Remaster,Bohemian Rhapsody (The Original Soundtrack),Queen,rock
All Me,Nothing Was The Same (Deluxe),Drake;2 Chainz;Big Sean,hip hop
Hot Boy (feat. Lil Baby),Hot Boy (feat. Lil Baby),Nardo Wick;Lil Baby,rap
YEAH RIGHT,BALLADS 1,Joji,rap
Seagulls,Seagulls,A.L.I.S.O.N;Krosia,lofi
Tomorrow 2 (with Cardi B),Anyways,GloRilla;Cardi B,pop
Secrets,Waking Up (International Version),OneRepublic,pop
Joker,Sli'merre,Young Nudy;Pi’erre Bourne,rap
Percocet Perry,God and I Worked Things Out,shamana,rap
LEMONHEAD (feat. 42 Dugg),CALL ME IF YOU GET LOST: The Estate Sale,Tyler; The Creator;42 Dugg,hip hop
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD;YoungBoy Never Broke Again,rap
How I Move (feat. Lil Baby),How I Move (feat. Lil Baby),Flipp Dinero;Lil Baby,rap
Saturday Nights,Suncity,Khalid,pop
Danger (with Migos & Marshmello),Danger (with Migos & Marshmello) [From Bright: The Album],Migos;Marshmello,hip hop
PRACTICE,BLAME IT ON BABY (DELUXE),DaBaby,hip hop
Backseat Freestyle,good kid,Kendrick Lamar,hip hop
SUPERMODEL,SUPERMODEL,Måneskin,pop
Shooting Stars,Thot Slayer 2 Deluxe,K Suave,rap
Never Sleep (with Lil Baby feat. Travis Scott),Never Sleep,NAV;Lil Baby;Travis Scott,rap
B.Y.S.,always,keshi,rap
BOP,KIRK,DaBaby,hip hop
House of the Rising Sun,The Singles Plus,The Animals,rock
Name Drop,Name Drop,Excision;Wooli,rap
Pop Out (feat. Lil Tjay),Die A Legend,Polo G;Lil Tjay,rap
I Look Good,I Look Good,O.T. Genasis,rap
Tyler Herro,Tyler Herro,Jack Harlow,rap
10 Bands,If You're Reading This It's Too Late,Drake,hip hop
M&M (with Future feat. Lil Baby),M&M (with Future feat. Lil Baby),Rvssian;Future;Lil Baby,reggaeton
After Party,Heaven Or Hell,Don Toliver,rap
Superhero (Heroes & Villains) [with Future & Chris Brown],HEROES & VILLAINS,Metro Boomin;Future;Chris Brown,rap
2:32 am,Thot Slayer 2 Deluxe,K Suave,rap
Space Song,Depression Cherry,Beach House,rap
Still Ballin (feat. Wiz Khalifa),Confessions of a Dangerous Mind,Logic;Wiz Khalifa,hip hop
Come On Eileen,Too Rye Ay,Dexys Midnight Runners,rap
Godspeed,Blonde,Frank Ocean,rap
bloody valentine,Tickets To My Downfall,Machine Gun Kelly,rap
Searching (For Someone Like You),20th Century Masters: The Best of Kitty Wells - The Millennium Collection,Kitty Wells,rap
Hall of Fame,Hall of Fame,Young Dolph,rap
Start A Fire,Dark Thoughts,The Shivas,rap
FULLY LOADED (feat. Future & Lil Baby),MANSION MUSIK,Trippie Redd;Future;Lil Baby,rap
Mase in '97,Mase in '97,Carnage;Lil Yachty,edm
No Sleep Tonight,Veronica Mars (Original Television Soundtrack),The Faders,rap
OMS,Yo!88,Tm88;Pi’erre Bourne,rap
Ultraviolence,Ultraviolence (Deluxe),Lana Del Rey,pop
Drankin N Smokin,Pluto x Baby Pluto,Future;Lil Uzi Vert,hip hop
BeBe's Kids,The Life Of Pi'erre 4 (Deluxe),Pi’erre Bourne,rap
Danza Kuduro,Meet The Orphans,Don Omar;Lucenzo,reggaeton
Snowchild,After Hours,The Weeknd,pop
Dah Dah DahDah,Who is Nardo Wick?? (Deluxe),Nardo Wick,rap
BLUE MOON (feat. Teddi Jones),Ethereal,$NOT;Teddi Jones,rap
Horizon,Fall,Hotel Pools,lofi
Used To,Goodbye & Good Riddance,Juice WRLD,rap
Capturing the Light,One Day It’s Over,less.people,rap
Love Drugs and Sex,Hoodie SZN,A Boogie Wit da Hoodie,rap
Arms Around You (feat. Maluma & Swae Lee),Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION;Lil Pump;Swae Lee;Maluma,rap
Send My Love,Send My Love,Danny Lacayo,rap
L$D,AT.LONG.LAST.A$AP,A$AP Rocky,hip hop
Hands On The Wheel,Hands On The Wheel,ScHoolboy Q;A$AP Rocky,hip hop
Cascade,Sea Beams,Kinissue;Ayzic,rap
Marisola - Remix,Marisola (Remix),Cris Mj;Duki;Nicki Nicole;Standly;Stars Music Chile,rap
Moon & Stars (feat. Maggie Lindemann),- TRAGEDY +,$NOT;Maggie Lindemann,pop
1st Degree Murder,First Draft,Trippie Redd,rap
Nervous Like Me,Daptone Gold,The Dap-Kings,rap
what are you so afraid of,SKINS,XXXTENTACION,rap
After Midnight,Filoxiny,Skinshape,rap
LIKE ME (feat. 42 Dugg & Lil Baby),I NEVER LIKED YOU,Future;42 Dugg;Lil Baby,hip hop
Are You Gonna Be My Girl,Get Born,Jet,rap
Mixed Signals,Mixed Signals,Until I Wake,rap
Cloudy Skies,Life of a Dark Rose,Lil Skies,rap
FML,The Life Of Pablo,Kanye West,hip hop
Plum ft Sega Bodega,Wuga,Omega Sapien;Sega Bodega,rap
Rich & Sad,beerbongs & bentleys,Post Malone,pop
You Can't Hurt Me No More,The Girl Don't Care,Gene Chandler,rap
PICK UP (feat. Quavo),BLAME IT ON BABY,DaBaby;Quavo,hip hop
Shot Down,American Teen,Khalid,pop
BURST STREAM,BURST STREAM,Jiqui;Stoned Level,rap
Skeng Flow,Mentis III,Svndman,rap
Made It Back,BACK IN ACTION,midwxst,rap
Ivy,Blonde,Frank Ocean,rap
Look Alive (feat. Drake),Look Alive (feat. Drake),BlocBoy JB;Drake,rap
Up Up And Away,Legends Never Die,Juice WRLD,rap
Day One (Interstellar Theme),Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,rap
Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),The Weeknd;Ariana Grande,pop
Moon,Donda (Deluxe),Kanye West,hip hop
Fearless Pt. II,Fearless Pt. II,Lost Sky;Chris Linton,rap
Suck My Dick; You Bitch,Walk the Plank,Da$H,rap
Hasta Que Dios Diga,Emmanuel,Anuel AA;Bad Bunny,reggaeton
2009,Swimming,Mac Miller,hip hop
Riverside,Riverside,Slo Loris,rap
Wish We Had More Time,Wonder Woman 1984 (Original Motion Picture Soundtrack),Hans Zimmer,rap
IWIWILWY,IWIWILWY*,payton bagshaw,rap
Saturday Night,KCRW Sounds Eclectico,Ozomatli,rap
Do Not Disturb,More Life,Drake,hip hop
The Hanging Tree,The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),James Newton Howard;Jennifer Lawrence,rap
Flashing Lights,Graduation,Kanye West;Dwele,hip hop
Childhood Memories,Afloat Again,mell-ø;Ambulo,rap
LED,Corrupted,OmenXIII,rap
I Don't Miss You at All,Blood Harmony,FINNEAS,pop
Strip That Down,Strip That Down,Liam Payne;Quavo,pop
Call Me,Perfect Timing,NAV;Metro Boomin,rap
Overdrive,Overdrive,Conan Gray,pop
Really Like That,Really Like That,G Herbo,rap
Headshot (feat. Polo G & Fivio Foreign),Destined 2 Win,Lil Tjay;Polo G;Fivio Foreign,rap
Where Are You Now,Where Are You Now,Lost Frequencies;Calum Scott,edm
talk,always,keshi,rap
Comfort Crowd,Kid Krow,Conan Gray,pop
Stranger Things,Stranger Things,Joyner Lucas;Chris Brown,hip hop
Porcelain,Play & Play: B Sides,Moby,rap
right here,bandaids,keshi,rap
Devil Side,Devil Side,GOTOU寄生獣,rap
Texas Cyclone,Sauce Ghetto Gospel 2,Sauce Walka;Travis Scott,hip hop
Dynamite,BE,BTS,pop
EL HECHIZO,EL HECHIZO,Ovy On The Drums;Peso Pluma,rap
Your Man,Nectar,Joji,rap
Stars and Chimneys,2 Am. Study Session,Kalaido,rap
Lost in You,Lost in You,khai dreams,rap
Tenerife Sea,x (Deluxe Edition),Ed Sheeran,pop
Sunkissed,Now and Then,khai dreams,rap
SUGAR,GINGER,BROCKHAMPTON,rap
Spinnin,Spinnin,Connor Price;Bens,rap
Purgatory,Songs of Vienna,Cid Rim,rap
Homage,Skiptracing,Mild High Club,rap
Bird Set Free,This Is Acting (Deluxe Version),Sia,pop
What A Wonderful World - Single Version,All Time Greatest Hits,Louis Armstrong,rap
Coffee Breath,Coffee Breath,Sofia Mills,rap
I Want to Believe,Eternal Grey,$uicideboy$,rap
Dontmakemefallinlove,Chiquito,Cuco,rap
still friends; not lovers,bittersweet,slchld;whoosh,rap
Yes Indeed,Harder Than Ever,Lil Baby;Drake,rap
Star Shopping,Star Shopping,Lil Peep,rap
Cutthroat,Follow You / Cutthroat,Imagine Dragons,pop
Loverboy,Helios,A-Wall,rap
1st of Tha Month,E. 1999 Eternal,Bone Thugs-N-Harmony,hip hop
Freddy K,Top Croc,Soduh;A$AP ANT,rap
